verh;f_p;begin_slice;end_slice; p_n;   p_n+k;    m(S);    e(S);  #(S<F);    f(S);f(S)-3m(S);   stable;    u(S); fne(S);   sum(A)
1.4497048722;6.00172757748;5002;6984;48623;70489;48623;1984;124580;291822;145953;         ;70489;291822;9313930142
1.4499516690;6.00172757748;5002;6985;48623;70501;48623;1985;124626;291822;145953;         ;70501;291822;9311693484
1.4500750674;6.00172757748;5002;6986;48623;70507;48623;1986;124658;291822;145953;         ;70507;291822;9310137548
1.4505275281;6.00172757748;5002;6987;48623;70529;48623;1987;124720;291822;145953;         ;70529;291822;9307122922
1.4506920593;6.00172757748;5002;6988;48623;70537;48623;1988;124766;291822;145953;         ;70537;291822;9304886264
1.4509388561;6.00172757748;5002;6989;48623;70549;48623;1989;124813;291822;145953;         ;70549;291822;9302600983
1.4513913169;6.00172757748;5002;6990;48623;70571;48623;1990;124878;291822;145953;         ;70571;291822;9299440488
1.4514324497;6.00172757748;5002;6991;48623;70573;48623;1991;124933;291822;145953;         ;70573;291822;9296766223
1.4516381136;6.00172757748;5002;6992;48623;70583;48623;1992;124984;291822;145953;         ;70583;291822;9294286450
1.4517615120;6.00172757748;5002;6993;48623;70589;48623;1993;125036;291822;145953;         ;70589;291822;9291758054
1.4521317072;6.00172757748;5002;6994;48623;70607;48623;1994;125075;291822;145953;         ;70607;291822;9289861757
1.4523785040;6.00172757748;5002;6995;48623;70619;48623;1995;125121;291822;145953;         ;70619;291822;9287625099
1.4524196368;6.00172757748;5002;6996;48623;70621;48623;1996;125179;291822;145953;         ;70621;291822;9284804965
1.4525430352;6.00172757748;5002;6997;48623;70627;48623;1997;125222;291822;145953;         ;70627;291822;9282714176
1.4527898320;6.00172757748;5002;6998;48623;70639;48623;1998;125258;291822;145953;         ;70639;291822;9280963748
1.4531600271;6.00172757748;5002;6999;48623;70657;48623;1999;125306;291822;145953;         ;70657;291822;9278629844
1.4532834255;6.00172757748;5002;7000;48623;70663;48623;2000;125346;291822;145953;         ;70663;291822;9276684924
1.4533656911;6.00172757748;5002;7001;48623;70667;48623;2001;125406;291822;145953;         ;70667;291822;9273767544
1.4537770191;6.00172757748;5002;7002;48623;70687;48623;2002;125443;291822;145953;         ;70687;291822;9271968493
1.4542294799;6.00172757748;5002;7003;48623;70709;48623;2003;125519;291822;145953;         ;70709;291822;9268273145
1.4543940111;6.00172757748;5002;7004;48623;70717;48623;2004;125573;291822;145953;         ;70717;291822;9265647503
1.4546408078;6.00172757748;5002;7005;48623;70729;48623;2005;125624;291822;145953;         ;70729;291822;9263167730
1.4551344014;6.00172757748;5002;7006;48623;70753;48623;2006;125690;291822;145953;         ;70753;291822;9259958612
1.4554634638;6.00172757748;5002;7007;48623;70769;48623;2007;125772;291822;145953;         ;70769;291822;9255971526
1.4557513934;6.00172757748;5002;7008;48623;70783;48623;2008;125835;291822;145953;         ;70783;291822;9252908277
1.4559570574;6.00172757748;5002;7009;48623;70793;48623;2009;125903;291822;145953;         ;70793;291822;9249601913
1.4565740493;6.00172757748;5002;7010;48623;70823;48623;2010;125968;291822;145953;         ;70823;291822;9246441418
1.4569442445;6.00172757748;5002;7011;48623;70841;48623;2011;126064;291822;145953;         ;70841;291822;9241773610
1.4569853773;6.00172757748;5002;7012;48623;70843;48623;2012;126127;291822;145953;         ;70843;291822;9238710361
1.4571087757;6.00172757748;5002;7013;48623;70849;48623;2013;126191;291822;145953;         ;70849;291822;9235598489
1.4571910413;6.00172757748;5002;7014;48623;70853;48623;2014;126227;291822;145953;         ;70853;291822;9233848061
1.4574789709;6.00172757748;5002;7015;48623;70867;48623;2015;126277;291822;145953;         ;70867;291822;9231416911
1.4576846348;6.00172757748;5002;7016;48623;70877;48623;2016;126323;291822;145953;         ;70877;291822;9229180253
1.4577257676;6.00172757748;5002;7017;48623;70879;48623;2017;126363;291822;145953;         ;70879;291822;9227235333
1.4579725644;6.00172757748;5002;7018;48623;70891;48623;2018;126394;291822;145953;         ;70891;291822;9225728020
1.4581782284;6.00172757748;5002;7019;48623;70901;48623;2019;126441;291822;145953;         ;70901;291822;9223442739
1.4584250252;6.00172757748;5002;7020;48623;70913;48623;2020;126479;291822;145953;         ;70913;291822;9221595065
1.4585484236;6.00172757748;5002;7021;48623;70919;48623;2021;126530;291822;145953;         ;70919;291822;9219115292
1.4585895564;6.00172757748;5002;7022;48623;70921;48623;2022;126573;291822;145953;         ;70921;291822;9217024503
1.4589186188;6.00172757748;5002;7023;48623;70937;48623;2023;126612;291822;145953;         ;70937;291822;9215128206
1.4591654155;6.00172757748;5002;7024;48623;70949;48623;2024;126651;291822;145953;         ;70949;291822;9213231909
1.4592065483;6.00172757748;5002;7025;48623;70951;48623;2025;126698;291822;145953;         ;70951;291822;9210946628
1.4593299467;6.00172757748;5002;7026;48623;70957;48623;2026;126736;291822;145953;         ;70957;291822;9209098954
1.4595767435;6.00172757748;5002;7027;48623;70969;48623;2027;126774;291822;145953;         ;70969;291822;9207251280
1.4597824075;6.00172757748;5002;7028;48623;70979;48623;2028;126819;291822;145953;         ;70979;291822;9205063245
1.4598235403;6.00172757748;5002;7029;48623;70981;48623;2029;126847;291822;145953;         ;70981;291822;9203701801
1.4600292043;6.00172757748;5002;7030;48623;70991;48623;2030;126883;291822;145953;         ;70991;291822;9201951373
1.4601526027;6.00172757748;5002;7031;48623;70997;48623;2031;126921;291822;145953;         ;70997;291822;9200103699
1.4601937355;6.00172757748;5002;7032;48623;70999;48623;2032;126949;291822;145953;         ;70999;291822;9198742255
1.4604405323;6.00172757748;5002;7033;48623;71011;48623;2033;126984;291822;145953;         ;71011;291822;9197040450
1.4606873290;6.00172757748;5002;7034;48623;71023;48623;2034;127021;291822;145953;         ;71023;291822;9195241399
1.4610163914;6.00172757748;5002;7035;48623;71039;48623;2035;127069;291822;145953;         ;71039;291822;9192907495
1.4614277194;6.00172757748;5002;7036;48623;71059;48623;2036;127133;291822;145953;         ;71059;291822;9189795623
1.4616333834;6.00172757748;5002;7037;48623;71069;48623;2037;127194;291822;145953;         ;71069;291822;9186829620
1.4618801802;6.00172757748;5002;7038;48623;71081;48623;2038;127248;291822;145953;         ;71081;291822;9184203978
1.4620447114;6.00172757748;5002;7039;48623;71089;48623;2039;127296;291822;145953;         ;71089;291822;9181870074
1.4626617033;6.00172757748;5002;7040;48623;71119;48623;2040;127357;291822;145953;         ;71119;291822;9178904071
1.4628673673;6.00172757748;5002;7041;48623;71129;48623;2041;127411;291822;145953;         ;71129;291822;9176278429
1.4631552969;6.00172757748;5002;7042;48623;71143;48623;2042;127507;291822;145953;         ;71143;291822;9171610621
1.4632375625;6.00172757748;5002;7043;48623;71147;48623;2043;127565;291822;145953;         ;71147;291822;9168790487
1.4633609609;6.00172757748;5002;7044;48623;71153;48623;2044;127610;291822;145953;         ;71153;291822;9166602452
1.4635254921;6.00172757748;5002;7045;48623;71161;48623;2045;127655;291822;145953;         ;71161;291822;9164414417
1.4636488904;6.00172757748;5002;7046;48623;71167;48623;2046;127687;291822;145953;         ;71167;291822;9162858481
1.4637311560;6.00172757748;5002;7047;48623;71171;48623;2047;127723;291822;145953;         ;71171;291822;9161108053
1.4641424840;6.00172757748;5002;7048;48623;71191;48623;2048;127765;291822;145953;         ;71191;291822;9159065887
1.4645126792;6.00172757748;5002;7049;48623;71209;48623;2049;127822;291822;145953;         ;71209;291822;9156294376
1.4650062728;6.00172757748;5002;7050;48623;71233;48623;2050;127875;291822;145953;         ;71233;291822;9153717357
1.4650885383;6.00172757748;5002;7051;48623;71237;48623;2051;127946;291822;145953;         ;71237;291822;9150265124
1.4653353351;6.00172757748;5002;7052;48623;71249;48623;2052;128018;291822;145953;         ;71249;291822;9146764268
1.4654998663;6.00172757748;5002;7053;48623;71257;48623;2053;128054;291822;145953;         ;71257;291822;9145013840
1.4655821319;6.00172757748;5002;7054;48623;71261;48623;2054;128087;291822;145953;         ;71261;291822;9143409281
1.4656232647;6.00172757748;5002;7055;48623;71263;48623;2055;128140;291822;145953;         ;71263;291822;9140832262
1.4661168583;6.00172757748;5002;7056;48623;71287;48623;2056;128189;291822;145953;         ;71287;291822;9138449735
1.4662402567;6.00172757748;5002;7057;48623;71293;48623;2057;128237;291822;145953;         ;71293;291822;9136115831
1.4667338502;6.00172757748;5002;7058;48623;71317;48623;2058;128288;291822;145953;         ;71317;291822;9133636058
1.4669395142;6.00172757748;5002;7059;48623;71327;48623;2059;128361;291822;145953;         ;71327;291822;9130086579
1.4669806470;6.00172757748;5002;7060;48623;71329;48623;2060;128410;291822;145953;         ;71329;291822;9127704052
1.4670629126;6.00172757748;5002;7061;48623;71333;48623;2061;128455;291822;145953;         ;71333;291822;9125516017
1.4671863110;6.00172757748;5002;7062;48623;71339;48623;2062;128483;291822;145953;         ;71339;291822;9124154573
1.4672274438;6.00172757748;5002;7063;48623;71341;48623;2063;128509;291822;145953;         ;71341;291822;9122890375
1.4673508422;6.00172757748;5002;7064;48623;71347;48623;2064;128532;291822;145953;         ;71347;291822;9121772046
1.4674742406;6.00172757748;5002;7065;48623;71353;48623;2065;128551;291822;145953;         ;71353;291822;9120848209
1.4675976390;6.00172757748;5002;7066;48623;71359;48623;2066;128572;291822;145953;         ;71359;291822;9119827126
1.4676799046;6.00172757748;5002;7067;48623;71363;48623;2067;128616;291822;145953;         ;71363;291822;9117687714
1.4681734981;6.00172757748;5002;7068;48623;71387;48623;2068;128678;291822;145953;         ;71387;291822;9114673088
1.4682146309;6.00172757748;5002;7069;48623;71389;48623;2069;128717;291822;145953;         ;71389;291822;9112776791
1.4684202949;6.00172757748;5002;7070;48623;71399;48623;2070;128758;291822;145953;         ;71399;291822;9110783248
1.4686670917;6.00172757748;5002;7071;48623;71411;48623;2071;128794;291822;145953;         ;71411;291822;9109032820
1.4687082245;6.00172757748;5002;7072;48623;71413;48623;2072;128832;291822;145953;         ;71413;291822;9107185146
1.4688316229;6.00172757748;5002;7073;48623;71419;48623;2073;128870;291822;145953;         ;71419;291822;9105337472
1.4690372869;6.00172757748;5002;7074;48623;71429;48623;2074;128906;291822;145953;         ;71429;291822;9103587044
1.4692018181;6.00172757748;5002;7075;48623;71437;48623;2075;128940;291822;145953;         ;71437;291822;9101933862
1.4693252165;6.00172757748;5002;7076;48623;71443;48623;2076;128974;291822;145953;         ;71443;291822;9100280680
1.4695308804;6.00172757748;5002;7077;48623;71453;48623;2077;129011;291822;145953;         ;71453;291822;9098481629
1.4699010756;6.00172757748;5002;7078;48623;71471;48623;2078;129069;291822;145953;         ;71471;291822;9095661495
1.4699422084;6.00172757748;5002;7079;48623;71473;48623;2079;129112;291822;145953;         ;71473;291822;9093570706
1.4700656068;6.00172757748;5002;7080;48623;71479;48623;2080;129147;291822;145953;         ;71479;291822;9091868901
1.4701478724;6.00172757748;5002;7081;48623;71483;48623;2081;129177;291822;145953;         ;71483;291822;9090410211
1.4705592004;6.00172757748;5002;7082;48623;71503;48623;2082;129223;291822;145953;         ;71503;291822;9088173553
1.4710527939;6.00172757748;5002;7083;48623;71527;48623;2083;129285;291822;145953;         ;71527;291822;9085158927
1.4712584579;6.00172757748;5002;7084;48623;71537;48623;2084;129339;291822;145953;         ;71537;291822;9082533285
1.4715052547;6.00172757748;5002;7085;48623;71549;48623;2085;129401;291822;145953;         ;71549;291822;9079518659
1.4715463875;6.00172757748;5002;7086;48623;71551;48623;2086;129449;291822;145953;         ;71551;291822;9077184755
1.4717931843;6.00172757748;5002;7087;48623;71563;48623;2087;129488;291822;145953;         ;71563;291822;9075288458
1.4719165827;6.00172757748;5002;7088;48623;71569;48623;2088;129535;291822;145953;         ;71569;291822;9073003177
1.4724101763;6.00172757748;5002;7089;48623;71593;48623;2089;129587;291822;145953;         ;71593;291822;9070474781
1.4724924418;6.00172757748;5002;7090;48623;71597;48623;2090;129654;291822;145953;         ;71597;291822;9067217040
1.4732328322;6.00172757748;5002;7091;48623;71633;48623;2091;129734;291822;145953;         ;71633;291822;9063327200
1.4735207618;6.00172757748;5002;7092;48623;71647;48623;2092;129803;291822;145953;         ;71647;291822;9059972213
1.4738498242;6.00172757748;5002;7093;48623;71663;48623;2093;129872;291822;145953;         ;71663;291822;9056617226
1.4740143553;6.00172757748;5002;7094;48623;71671;48623;2094;129938;291822;145953;         ;71671;291822;9053408108
1.4744668161;6.00172757748;5002;7095;48623;71693;48623;2095;130002;291822;145953;         ;71693;291822;9050296236
1.4745902145;6.00172757748;5002;7096;48623;71699;48623;2096;130071;291822;145953;         ;71699;291822;9046941249
1.4747547457;6.00172757748;5002;7097;48623;71707;48623;2097;130118;291822;145953;         ;71707;291822;9044655968
1.4748370113;6.00172757748;5002;7098;48623;71711;48623;2098;130172;291822;145953;         ;71711;291822;9042030326
1.4748781441;6.00172757748;5002;7099;48623;71713;48623;2099;130204;291822;145953;         ;71713;291822;9040474390
1.4750015425;6.00172757748;5002;7100;48623;71719;48623;2100;130231;291822;145953;         ;71719;291822;9039161569
1.4754540032;6.00172757748;5002;7101;48623;71741;48623;2101;130290;291822;145953;         ;71741;291822;9036292812
1.4758653312;6.00172757748;5002;7102;48623;71761;48623;2102;130348;291822;145953;         ;71761;291822;9033472678
1.4761943936;6.00172757748;5002;7103;48623;71777;48623;2103;130423;291822;145953;         ;71777;291822;9029825953
1.4764411904;6.00172757748;5002;7104;48623;71789;48623;2104;130476;291822;145953;         ;71789;291822;9027248934
1.4768113856;6.00172757748;5002;7105;48623;71807;48623;2105;130540;291822;145953;         ;71807;291822;9024137062
1.4768525184;6.00172757748;5002;7106;48623;71809;48623;2106;130599;291822;145953;         ;71809;291822;9021268305
1.4770993151;6.00172757748;5002;7107;48623;71821;48623;2107;130652;291822;145953;         ;71821;291822;9018691286
1.4774283775;6.00172757748;5002;7108;48623;71837;48623;2108;130696;291822;145953;         ;71837;291822;9016551874
1.4775517759;6.00172757748;5002;7109;48623;71843;48623;2109;130757;291822;145953;         ;71843;291822;9013585871
1.4776751743;6.00172757748;5002;7110;48623;71849;48623;2110;130788;291822;145953;         ;71849;291822;9012078558
1.4779219711;6.00172757748;5002;7111;48623;71861;48623;2111;130828;291822;145953;         ;71861;291822;9010133638
1.4780453695;6.00172757748;5002;7112;48623;71867;48623;2112;130859;291822;145953;         ;71867;291822;9008626325
1.4782921663;6.00172757748;5002;7113;48623;71879;48623;2113;130891;291822;145953;         ;71879;291822;9007070389
1.4783332991;6.00172757748;5002;7114;48623;71881;48623;2114;130966;291822;145953;         ;71881;291822;9003423664
1.4784566974;6.00172757748;5002;7115;48623;71887;48623;2115;131001;291822;145953;         ;71887;291822;9001721859
1.4787034942;6.00172757748;5002;7116;48623;71899;48623;2116;131037;291822;145953;         ;71899;291822;8999971431
1.4789091582;6.00172757748;5002;7117;48623;71909;48623;2117;131081;291822;145953;         ;71909;291822;8997832019
1.4790736894;6.00172757748;5002;7118;48623;71917;48623;2118;131128;291822;145953;         ;71917;291822;8995546738
1.4794027518;6.00172757748;5002;7119;48623;71933;48623;2119;131182;291822;145953;         ;71933;291822;8992921096
1.4795672830;6.00172757748;5002;7120;48623;71941;48623;2120;131222;291822;145953;         ;71941;291822;8990976176
1.4796906814;6.00172757748;5002;7121;48623;71947;48623;2121;131268;291822;145953;         ;71947;291822;8988739518
1.4800197437;6.00172757748;5002;7122;48623;71963;48623;2122;131317;291822;145953;         ;71963;291822;8986356991
